Customer ID,Annual Income,Years in current job,Home Ownership
71087835-6864-4588-a1c4-631256e29fc9,958740,< 1 year,Rent
84a357ca-1485-4441-bdce-70493f794b4a,2247624,2 years,Own Home
1b27c116-3d6e-4ee0-a7c2-02871b4f05b3,1215810,1 year,Rent
8442aebc-6585-40be-acfe-5f81413e1860,1208609,n/a,Own Home
cc18ba24-1c44-44b5-815e-772bae5b2983,3508483,10+ years,Home Mortgage
f83fd2a4-5392-4edc-9b39-073bff0ce344,,3 years,Home Mortgage
b735beb0-0c84-47d4-981f-9bfb69d1c319,1470448,10+ years,Rent
f618458f-f372-4ab4-9ef1-b4310ed9fadd,742824,6 years,Own Home
31d3d587-b26c-4540-8227-d46ff76c6db1,2091881,9 years,Home Mortgage
c56f5189-9e35-4378-8f1b-eb352c3771c8,729429,7 years,Rent
97759913-d829-49a5-ae5e-0a855a599c07,1826204,4 years,Rent
9d1e3e58-be8d-4145-b6b8-87147e810ca6,2022341,3 years,Rent
7913d9b9-f931-4f21-b873-c71789cec7c8,,10+ years,Home Mortgage
77fe12bc-9574-472e-9d3e-2e494948005c,1917480,3 years,Own Home
67643e60-23e5-44ef-ba42-3a2c8680ac5a,926041,1 year,Rent
7061cd37-336a-45bc-9f3d-66f089a435dc,1137492,10+ years,Rent
b3a30e24-0626-4e90-b71b-1d71aeaa369d,1060675,5 years,Rent
e2e59ea7-aed7-4fd0-b860-57bfd9dd0958,1235095,6 years,Home Mortgage
dd5ac68d-5461-4983-bd7b-5d52782c8105,798380,10+ years,Home Mortgage
af7d5c4e-3c5e-4819-b96b-e8ff3150413e,1156701,< 1 year,Home Mortgage
d7140a38-b064-4b9a-ad7f-db6cf6ead03b,865868,3 years,Rent
867078c2-04a2-44b0-8f3b-b7854c190676,957695,6 years,Rent
73cbee32-dee7-4a66-99ca-80674837d79c,1062556,10+ years,Rent
60f5b240-1189-4843-939d-a8df5ee87b94,926440,7 years,Home Mortgage
c124ca71-f42a-47cc-8ec2-236f7e9868a5,,10+ years,Home Mortgage
9321b803-064d-4d2b-8668-d67ba08e44a9,2050499,10+ years,Home Mortgage
765f8cca-bc62-4809-8141-0a17531aa1e8,,10+ years,Home Mortgage
d7447d62-f384-4afc-ba41-4bcc63a0ac1b,1830745,7 years,Rent
7c4031f2-e123-44f9-af84-f2ad9b89fb30,886065,10+ years,Home Mortgage
fcc106d5-ccc4-4908-950e-c4ad34dbb84b,1306801,9 years,Rent
8f33cc8d-aec4-4ebe-a38e-2ca1fd8e949e,1678023,10+ years,Home Mortgage
4d678080-a2fc-4d6a-94e2-47ef913fa09e,1041105,9 years,Own Home
109b8cfe-92a3-453e-85b0-830fd9e96032,1062442,3 years,Home Mortgage
d64f96e0-f26f-486c-84eb-dd2c99ff2f41,1084919,10+ years,Home Mortgage
4c34e70c-1c6b-42b9-844d-86be8f5cb13a,563673,< 1 year,Rent
d4bdde71-52ae-4a8c-9fa9-cabd13b837ca,1033201,10+ years,Rent
0ae36b9a-c9b6-4822-93c5-37114c538be5,1039319,3 years,Rent
740a3d84-40e8-49df-87fa-0eb56f7f3bf5,2434147,10+ years,Home Mortgage
bbecffe4-bc7f-4d6d-a4b3-6f90225e8e49,,4 years,Home Mortgage
37df87ba-5c2a-4db4-a0f5-9930fe422c24,1521672,2 years,Rent
6fb10781-a6fd-413e-9fa1-d05290899304,688028,n/a,Home Mortgage
3aad0d72-7266-432b-84d8-8e27afb3689a,,10+ years,Home Mortgage
f4510fdc-1287-4a65-85dc-27162e6de826,930905,n/a,Rent
12898e6c-de46-4a7d-afcf-a89ab2ee1445,,5 years,Own Home
b71bdf03-21f9-40e2-8d8b-e1e70957a5c0,,5 years,Home Mortgage
81c2f8c3-07fa-4ce4-9d9e-3daef52346ef,,< 1 year,Rent
9a5ab87d-50b1-4398-b44d-72a9a76dd9d2,476995,8 years,Rent
891d69e0-ecb1-420d-9936-9e66a60c52db,867825,8 years,Rent
bd9b0734-a324-4131-8d9d-6e8610ca00bf,1292646,10+ years,Rent
21c4905f-1518-43c4-8f7c-dfc4118cf701,867920,n/a,Rent
ee151a22-48a7-45e6-8a73-b515e5aa1b67,269914,< 1 year,Rent
d71b0bcf-e4bb-4331-be40-f28fa78c89e8,1313375,3 years,Rent
a6a1f93e-9cf8-4954-a245-9818c6d3d0b8,1257857,2 years,Rent
2c7063f6-7fbc-4515-b779-0dfafcce73e1,797525,2 years,Rent
4a3d79aa-5500-4eb2-b6dd-98136e16178f,1224132,3 years,Home Mortgage
82ff57fb-b258-4361-a1ee-c5631c829f48,,4 years,Own Home
e2ea7682-b9c3-405a-b1d9-4d823ce24718,349486,3 years,Rent
3e301ef3-8e9c-4a73-bd37-5795c69154f2,841073,< 1 year,Home Mortgage
45a44a44-dcaa-48c0-abd1-0be583e19c04,817798,2 years,Rent
dac0f039-1a46-43d8-88c1-e3bb296e840f,1832075,5 years,Rent
304cc94b-c23b-4b1a-ac15-a2cb0e488692,622345,< 1 year,Rent
52c66aba-feca-4920-a20c-36e1586aaaf1,929480,7 years,Home Mortgage
fd76c279-55e9-4895-88a1-70319eff9154,1241669,10+ years,Home Mortgage
bb92e429-1dd3-4030-924f-bffac2fa4136,2412544,10+ years,Home Mortgage
8b014c34-f3e0-4f2a-81c4-6fd76131e9a6,8279060,2 years,Rent
f724f7e4-c9b0-4121-98db-d4da529c462a,969285,n/a,Own Home
9866ef90-ffc3-4909-9409-793f78ab7e88,,9 years,Home Mortgage
94bc29a4-edcc-4123-affe-c5b34fedabc7,1638579,10+ years,Home Mortgage
25344679-8996-47fd-9518-185c9a63d29d,,< 1 year,Rent
0994becb-d5d8-47b0-99ae-75c2331d3d7e,1541584,1 year,Rent
8936cccd-b6f7-41fb-9a72-3e76ef499847,1162572,4 years,Rent
5effcc79-d040-445e-87bd-72b6280c3808,,3 years,Rent
7127f01f-ba88-41d8-9426-87c6f40618a4,747156,5 years,Home Mortgage
8b574252-3238-46c7-9c21-a95ad338542f,1438528,8 years,Own Home
7df51f1f-b9da-43b7-ae1f-151858a9212a,1078991,10+ years,Home Mortgage
be65080b-291e-4a63-bf14-6f270834a381,,3 years,Rent
b117cd63-5c02-47df-ae6b-692467c1307d,,n/a,Rent
64ee0431-62ca-4bb7-9731-3e779f2cb766,1164928,10+ years,Home Mortgage
6c38f71d-57b7-4e7e-93a6-7738a2549d13,,10+ years,Home Mortgage
055d75a7-de3e-490b-a835-fff8d476665c,2094389,10+ years,Home Mortgage
8e51bbe9-2d74-49d0-adcc-c6b928d70215,1361027,10+ years,Rent
677bfbc7-3bcb-48cd-a465-24fe040a65ff,2276580,10+ years,Home Mortgage
0869d0d0-4538-455d-9174-0a050efc9cf8,1378298,10+ years,Home Mortgage
8e57c34c-1925-4fe9-bc15-e987221b9bcb,,10+ years,Rent
145782f8-8e0c-4267-82cc-4d0fbd0e0120,715008,4 years,Rent
a6e0d57e-480a-4894-85d1-bb20e4d77d11,1691361,10+ years,Home Mortgage
3c8af67a-e77f-44f4-b6fa-ed720a330916,2322047,< 1 year,Home Mortgage
529416b1-d93d-432f-99f2-00fdfb27acb3,340043,2 years,Rent
4f81f67e-8574-4103-b25c-4bcf090aa2e4,750652,10+ years,Own Home
4bc32473-b031-47b5-9856-a4eefe6bebba,2971809,10+ years,Home Mortgage
eb57dffd-ce35-4404-8188-a9bae887c1db,1004967,1 year,Home Mortgage
da9d50f2-5b32-4922-a224-e83a5c4f0cd9,460655,6 years,Rent
1c529f00-90df-4128-ad46-7f535fbf921d,,10+ years,Home Mortgage
610214cb-207c-4580-a6a5-68bc42b28dce,367327,4 years,Rent
7aeeb857-0e7a-4dda-8e70-046d4cc1e783,760912,10+ years,Rent
505a9d4e-a3b9-4377-aa0f-2d72024e566d,769500,10+ years,Home Mortgage
7af6dd79-19ca-4faf-9e29-35781467ff09,1814158,3 years,Rent
7fd5a72c-8999-43cb-9b71-190db19a7965,224219,3 years,Rent
04f4c3ae-50f3-4c59-bea3-fb38f2e7df17,1671183,7 years,Rent
71e9dbfb-cf0c-48f5-817a-d6531b2331dd,,5 years,Rent
d59dd4a6-c405-459b-baae-03db004b0b7f,1120050,10+ years,Home Mortgage
ed918310-a445-4861-87b8-619a24cbeac7,,10+ years,Home Mortgage
39f4d19e-81ea-4f1b-8717-c4b8bc7aa119,,10+ years,Home Mortgage
30a95fbb-3124-4710-b30b-3bfa2ae36c0c,1448370,10+ years,Own Home
f334618d-29bd-43e6-9079-36d75b33d845,1625659,< 1 year,Rent
2ad9c7e2-53b1-4512-9c15-3c18fa367fd1,1490208,10+ years,Rent
f7e39c40-1dfe-45dd-9930-35009ca7df6f,1847997,< 1 year,Rent
022d1774-514a-4df5-a54d-3c4497b2ef83,713488,9 years,Home Mortgage
1d1a667f-394c-4679-932d-03001a429382,669655,n/a,Home Mortgage
40c48f97-50e3-442a-86c3-d2f251a9b71c,,4 years,Home Mortgage
7f68b0cb-9555-4409-b9a0-8f5245c7003d,391894,3 years,Rent
5a089dcf-2b31-4b60-9692-bfc528f3e71c,2491584,9 years,Home Mortgage
fd895076-3a49-4a25-b139-1e2f9661bd9e,895850,10+ years,Home Mortgage
46600fd9-6982-4ebd-b50f-27c5445a134c,1263956,10+ years,Home Mortgage
ce905bdc-73b3-40cb-9f2e-4c22d0a061f9,1138518,2 years,Own Home
448a4013-3e74-40b9-8b38-2abb0a493b6b,2027718,1 year,Home Mortgage
05938e56-9ea6-413e-ae0c-f822e9b47af1,,10+ years,Rent
af549ae8-ca1e-4d2c-8ca1-ddd0ac717c40,645088,10+ years,Rent
132a88f3-39ef-48a9-b704-bea1a0ec9dca,1855160,10+ years,Home Mortgage
1df0c8c0-0298-4449-9db3-c9101be80a9c,1237356,6 years,Own Home
74895de7-510d-4f7d-a109-c12cecd49fe0,947302,n/a,Home Mortgage
72f2f05a-b49c-4fcc-82b0-5835fdcd7acd,853556,5 years,Home Mortgage
720bf63e-64b9-4b2d-bf57-6062472c9a70,,10+ years,Home Mortgage
6a70e759-8685-4abc-ae03-6a93c0834df5,651871,n/a,Rent
cb86c444-29fe-43be-a94d-43e2e49b9f4a,1122900,10+ years,Own Home
e039748d-6689-44d3-addb-1c51b56f65a7,,1 year,Home Mortgage
63b76714-c9a2-48bb-8cee-863da6b9e8ab,2063457,< 1 year,Rent
e1f672be-45b9-451b-8561-da7444888893,619932,1 year,Rent
db997427-3ec4-4519-a720-30a6b22ae590,1326409,n/a,Rent
5281cc63-1bde-4d13-a9f0-c0d4254fa44a,,10+ years,Home Mortgage
8432aab4-ec9f-4280-a50d-011dca107189,1157442,n/a,Home Mortgage
d014b3f7-9bf3-4556-acc4-d4d3754ebcee,,10+ years,Home Mortgage
b100aef7-8ca6-469f-a813-f543410f7ef8,1228331,10+ years,Home Mortgage
8997f8aa-021e-4567-8c16-dc556ea7f931,745256,< 1 year,Rent
a1973913-066f-4362-9103-b79d8b20a1c9,1303533,10+ years,Home Mortgage
c5217fa2-2fb1-4ac1-b65c-f0e4b55abc42,1238819,1 year,Home Mortgage
165c5816-fb25-4ab7-bb41-c24d90a61b78,1704357,2 years,Rent
18f2f824-a5b4-4168-8d04-067277573147,680827,10+ years,Home Mortgage
80313484-4d91-4e84-b896-3d3ec3848760,1218584,4 years,Home Mortgage
eaae610a-fab9-452c-9f55-b4de8f6b5a5b,4312753,10+ years,Home Mortgage
13943ef2-73a8-4788-a91a-0ddb4be7aeda,944490,8 years,Rent
fc11a5b9-f806-4824-aa71-f8b468ddb3aa,1210794,4 years,Home Mortgage
78bb1d76-528a-4656-a63f-e0a39e687b80,1891450,7 years,Rent
d56c7bb2-c832-4792-8303-5a510f06ee70,,4 years,Rent
6f137c5d-2462-4f96-8858-a03893dd9a83,1136694,3 years,Home Mortgage
2ac7d89e-c962-49b7-b901-31605b946f4c,584022,< 1 year,Rent
65d9f826-899d-4016-9ef2-5c3e8ba228f6,1991010,3 years,Rent
725ec0fa-13dc-4030-b5d8-df32f89067ce,534318,5 years,Rent
81324c05-baba-4551-9749-a897bb7d773e,689206,n/a,Own Home
ad74005f-c32a-439d-ac67-1495d57ee5f9,1168576,10+ years,Home Mortgage
177cbd00-4519-441f-b6ca-e065f88aa6bf,1939330,6 years,Home Mortgage
6efd93c9-5bfa-476b-b4f9-869657743e9a,,3 years,Rent
0393e2ff-1243-441c-b69d-7a3d983d52c0,1482456,n/a,Home Mortgage
592860c4-5ef7-4136-a2a6-51a2f49d097e,775827,3 years,Rent
d5a9cc98-b57c-4457-9965-a0c87234f5bc,182438,< 1 year,Rent
08a8961c-a21c-4b8a-ba1d-2ee9b908afe0,1270682,10+ years,Home Mortgage
70cb8fe3-f166-4fc5-94be-f0f62c8890ab,1957190,< 1 year,Home Mortgage
2641260b-c057-4ace-8ae9-850f987b1a1c,761311,2 years,Rent
718c658d-121c-4c2b-932b-eefeb56e3839,634752,< 1 year,Rent
41acad2b-ffcf-4ea7-9c64-b75af4538048,1949039,10+ years,Rent
db18a90a-1084-4117-b38a-a2a8bc3c0a56,796005,9 years,Rent
1755c155-80d7-4b1b-8de6-90e9f01a8672,770640,3 years,Rent
1b3290ef-e7a4-474f-9bcd-fe3b43a7cced,3448386,2 years,Home Mortgage
0c033b84-0aa0-475a-b1a4-74141d5fd00f,905350,5 years,Rent
d0a4507f-eca7-4948-b13a-791242fed30d,922906,< 1 year,Rent
5e96aac1-3cb2-4028-9e43-157f6102f20f,1873210,10+ years,Rent
f1e61b0d-3976-4b88-b0d4-29695609f661,1120221,10+ years,Home Mortgage
fa6885a7-009d-485e-9e5e-68a1f5d51fd7,570912,3 years,Rent
bb37c8b5-260a-4eca-bd2c-c8361f1832e5,1626153,10+ years,Rent
6810d6d3-91d2-407b-939d-89ca463a00bb,2911275,9 years,Home Mortgage
60e1365e-112f-4583-acf5-d14cbbe65362,1355460,10+ years,Home Mortgage
4e1b1e69-e64a-4999-a095-2f350f0fcb88,2034900,3 years,Home Mortgage
f4100f18-e638-479b-9027-dd4c0eddc92e,1254418,10+ years,Home Mortgage
3d32bb3d-4078-468a-9ce0-b537034a2bf2,926155,5 years,Rent
075d13e2-1515-4873-a703-88eef9039b39,,2 years,Home Mortgage
913d2f77-ec6b-43d2-bc4e-2b9fb906fb05,1609357,4 years,Home Mortgage
f586903a-24f9-4ac8-a665-cce34339d02a,,6 years,Rent
f70aa456-1b33-427a-a9ab-ae9f9f3bd323,919847,< 1 year,Rent
f354c16c-b360-424e-a75f-7cbdf4f247c3,480890,10+ years,Rent
4f7fd0f4-e3f5-4057-8a8c-4296afa53206,1088282,9 years,Rent
2d658da1-af60-4906-a23e-dcbac33d95b9,1749159,10+ years,Home Mortgage
c0a05394-a4f3-4b79-8443-84cfc40e5577,,6 years,Home Mortgage
273a3578-41c9-4020-ad99-388c207130c7,,2 years,Home Mortgage
48bd1fb4-bf3b-44a8-855a-cf3ede60ed77,2588351,3 years,Rent
53f1535e-9a7f-42bf-9228-14a0d5c36545,773205,10+ years,Rent
7adee5a8-f756-4fa2-af4e-149856379b50,,5 years,Rent
90d6aacf-56a4-47aa-9b9a-e886a78b2b94,2645541,10+ years,Home Mortgage
5770e380-419f-438a-9b26-9d4a6f59475e,1081803,< 1 year,Rent
59bf5203-2663-4eac-b8e9-b2a01edf38df,1117276,n/a,Rent
7aab8372-a40a-49b2-8b19-d13df086d816,,2 years,Home Mortgage
d85431cc-78dd-468a-8f0c-1ff40cc496f2,,10+ years,Home Mortgage
26b071d2-0145-4aed-b12b-bf27c12b920c,1613575,10+ years,Home Mortgage
61094c11-c420-4677-b2c2-0a05b4f9ffb9,2743676,9 years,Own Home
f68e87ea-dcb3-42d2-85f8-b55147457b13,859199,2 years,Rent
f156c9d1-cac8-42b6-aa5a-bec766c715e4,815765,n/a,Home Mortgage
fd455a4e-7777-41a9-8888-383a38d3bf42,,n/a,Home Mortgage
4d416b00-32a2-48b7-be1a-eb082587ffb3,2656276,6 years,Home Mortgage
52f95433-b66b-4c49-855d-88efdb616d1a,,1 year,Rent
7dcf7cf4-e2fd-4b6a-ab44-30eef8b34818,581913,1 year,Rent
f0dbd10a-acce-4c11-afc1-6b0dacb4b433,2059999,10+ years,Home Mortgage
596a9b58-c9e0-45b8-9d89-9010ce6fecb8,756960,< 1 year,Rent
7c6ca34a-9eaf-450d-9bd3-7fc1d3e0b05f,1167455,3 years,Home Mortgage
dd8c440d-104e-43d8-a40a-9160d841f7e1,,n/a,Home Mortgage
e2190425-a83d-47a3-90d2-96d6354b4b92,1652316,10+ years,Rent
3fcfecf0-54bb-4af8-a928-983329888413,875444,< 1 year,Rent
0fde000c-ef19-47ae-ba9d-7040b25491de,1167702,1 year,Rent
68abaf74-bcc5-403b-81b3-29babaed3392,1135554,< 1 year,Rent
5ab88861-ca91-4371-af9f-da338dab4807,2413722,< 1 year,Rent
6d2ce7ba-f040-4cbe-84a8-720f2b24c465,2721617,3 years,Own Home
666846f7-c2fe-4531-9253-9de5ca02e798,3011823,3 years,Own Home
0fc91f0c-7564-47b7-97bf-18d67a5829cf,2466789,3 years,Home Mortgage
0b1a4d65-5d3e-4d1c-b66d-a1f41031fd8a,2013012,4 years,Home Mortgage
d5f11c7f-829a-4e46-92e5-2475dbbd8442,483531,6 years,Home Mortgage
a38c7b39-b3c7-4ab0-99e6-d80589cba32c,1005385,6 years,Own Home
8e33b6a0-c651-46f5-a570-0aedaa207379,1328271,5 years,Home Mortgage
1a83896a-392d-47c1-85a4-ff54b3c886e6,1297947,1 year,Home Mortgage
8d375b95-4ce3-4cc6-9761-cedafb8f07a0,868946,5 years,Rent
42a99666-5779-4cef-a275-efb95e60941d,936605,< 1 year,Rent
73a0777d-5520-4088-b962-d90479826f0a,1160444,6 years,Home Mortgage
76c99965-55cc-47b1-a6c4-e9682c3877a3,,7 years,Home Mortgage
0844e756-9c2c-4aa9-a571-56d9ae920e60,,9 years,Home Mortgage
1498fe36-24ea-4aa1-9f35-c918a76fe826,2127620,< 1 year,Home Mortgage
b5b1a50a-373c-4288-b82e-a7b237c12e6a,2836605,10+ years,Home Mortgage
94aecf12-0106-4851-b4ff-48faff8172d4,,4 years,Home Mortgage
a44c0c3f-1db0-4b3f-96ab-a2fb7ad4bd69,946903,10+ years,Home Mortgage
8e48dc94-deda-4736-aa54-47cf2553968f,2406597,4 years,Home Mortgage
200d11ab-bdec-4b31-9da5-5d4dc1599f8a,,10+ years,Rent
76680f8a-4ed9-4cb2-a138-438679af0c3f,1788033,n/a,Home Mortgage
eaba3cea-e8fc-4030-853b-cb921c9e0099,973769,10+ years,Home Mortgage
6fd29bae-bff9-4012-90ac-8e5ae2358c1e,989273,6 years,Home Mortgage
3ceea33e-7167-4185-bc51-a05eec4b4ccd,553432,5 years,Rent
f2ae4b66-da83-4a23-9669-e62ef8ac08fb,1403492,10+ years,Rent
445532b9-6b9a-4d54-a3fa-720d73c8b87b,1612264,3 years,Own Home
a992250b-60d0-474c-88d4-c9ce8b035494,1475179,4 years,Rent
1fa6c550-d63c-4768-bdff-15c15d20ddfd,1744884,6 years,Home Mortgage
fac20a48-d073-4181-9f2a-578d54474d52,1872830,10+ years,Rent
bc7ec99c-1510-435b-95fa-41d3cae14594,,5 years,Home Mortgage
8f88f9b5-8743-47aa-8ec5-da3882eec0fe,1460359,10+ years,Home Mortgage
47df9db8-3002-475f-a125-61524037664d,973674,9 years,Home Mortgage
942536f5-f94b-4ab4-8f6b-9b0f34a2feab,,6 years,Rent
9e7211a2-db24-4aaf-957f-e9c0f2815553,,1 year,Rent
da6badf2-9f75-4637-93d3-94655652da0f,,< 1 year,Rent
71342245-a2bc-45ef-b191-aeb103762189,799786,n/a,Home Mortgage
5bdf3ced-4c88-40e0-80f0-0e582b9b2f57,4866394,2 years,Own Home
d7c6c1f0-148b-4afa-8cb8-ed97cff4486a,849015,1 year,Rent
034497ae-8ff8-4a0e-87c0-51c06175218d,974928,10+ years,Home Mortgage
ee296960-ffd6-4855-b8c5-c38a5843973c,1459770,7 years,Home Mortgage
c2dac765-a80d-4bb6-9ec6-71d431b772ef,1408185,4 years,Home Mortgage
fbdf4c5a-3570-478e-b57f-601d06f66b4c,926687,8 years,Home Mortgage
a644ead7-c8ea-4d60-bdee-08bff5b5bd94,2691654,10+ years,Home Mortgage
e0d674aa-b9b3-4f7e-b597-b06155991bff,,6 years,Home Mortgage
22d0eb03-10fa-49a7-8ab7-3d1e65ef0678,965580,4 years,Rent
4762ed71-a5dc-4a7e-9310-76bc3abdbe63,1569058,10+ years,Home Mortgage
bd0d04c9-29a5-4a03-9fee-adfd42ad99a4,550031,9 years,Own Home
05f1c958-a7de-4d3c-9bbc-e105cfeb1118,568575,< 1 year,Rent
0c557fd3-c045-4ece-bcf4-2bb9a60adc24,1113210,4 years,Rent
7be9f4db-2785-47f7-a249-245ddf70b57e,,9 years,Rent
1dcef784-25f5-4868-a558-db4deb7f6eec,1425437,< 1 year,Home Mortgage
9dcef2f4-a7ce-4719-8c80-a52f13075173,965675,10+ years,Own Home
1c5868e8-459c-4557-a31c-e3202c93372f,2214716,10+ years,Rent
03d351cd-bd22-473c-956d-fe52a4b22daf,1446527,3 years,Home Mortgage
b9b9c3f0-8040-4b65-8c55-7c63f587dbca,,7 years,Home Mortgage
2cd8ebd8-b5a0-4731-a77e-6b43634fa62a,972268,8 years,Home Mortgage
84093f38-d62a-4068-86eb-a940f98ebfb8,2049245,2 years,Rent
ce6143ec-eb74-400e-93bc-0e1ffa792b30,,10+ years,Home Mortgage
2375a0f4-ba2e-4c65-a24d-098e8f4d9603,1027330,10+ years,Rent
4944e2ff-440e-470f-999d-51ffac36b1d9,997443,5 years,Own Home
c3a14035-2d5c-4fc6-a94a-63ad9d56247a,969532,3 years,Rent
6f6259c1-bf26-4966-bdcc-a6c0b037e775,837045,6 years,Rent
97ad6f04-accf-40d8-a872-70ea762779a2,887718,9 years,Rent
7e5c4915-58e8-430a-b883-8eefdd3620a4,558600,10+ years,Rent
c5824e3e-aaa2-42c6-aa57-858707df7cd4,1434557,6 years,Home Mortgage
834e840f-5ad1-421b-8c12-2cce4a13c62b,1080169,2 years,Rent
01486fb0-4e7f-4d8a-9d0e-9f31e11745bc,1185714,8 years,Rent
c958e887-96da-4c4d-8305-865775d8d838,,10+ years,Home Mortgage
9570c9f4-847a-4f0a-8add-19c033dd1cee,829426,2 years,Rent
9fff968b-7913-4e8c-8562-6891ab257411,,< 1 year,Rent
7790dd8c-bd17-453e-9de4-94355b368888,,2 years,Rent
dc272818-8d28-4e2b-879e-28058346ddee,2597756,3 years,Home Mortgage
f6ff1ca7-3f2a-4366-a287-29631764963a,1617983,10+ years,Home Mortgage
5137b18f-f597-44d3-8c78-bee3f78d052b,1523344,9 years,Home Mortgage
c793279f-4875-4c8b-9e5b-75f63579efa5,1330266,5 years,Home Mortgage
17e0a24e-2b16-45a9-9ab7-6ae6d0710540,1583080,10+ years,Home Mortgage
9066ec74-e004-4846-8e9a-6117d46d86bf,1382744,1 year,Home Mortgage
3517c333-ae65-4593-ab66-3c24cd2a90a2,457102,3 years,Rent
a8b85629-caf5-4705-924a-2249c96063c0,576099,5 years,Home Mortgage
cea57709-a4d2-404e-a8d1-d480ebb8efa0,,10+ years,Rent
f3da156f-65c0-4424-aee7-901b9e1f1161,,3 years,Rent
6ca9d1f0-1f88-47fe-adfe-eb6b0ac3cb07,1118226,3 years,Rent
7b6fd3f4-b5f4-4de6-a3e3-78ecea66991c,611382,10+ years,Rent
8a188003-b1e5-43e0-980e-7c42aa8ac2fe,,3 years,Rent
753150fd-da58-4b09-bd16-29b1a7b6b7fd,670795,< 1 year,Rent
0955f90a-7797-4260-9c02-6a68ed2ca11b,,2 years,Home Mortgage
9fcea379-cbec-48cb-b5e6-666b2c7a0f51,,10+ years,Home Mortgage
508ffaa9-11de-4876-a10f-5f710c77877c,1109942,9 years,Rent
a080be2f-fa20-4a41-bdcf-0c385c8a0bde,430711,< 1 year,Rent
4db3fea1-bd2a-4d6d-8db0-a63e84e60244,,5 years,Rent
afbb2b59-e8da-4f25-b0e7-da4429034947,1908360,10+ years,Home Mortgage
bd40a4a2-81ca-4a79-ac19-d8f7e5881ae1,837216,2 years,Home Mortgage
c24dc21d-88f6-4c6f-966a-02c742dbee18,569145,4 years,Rent
43f30907-c95d-41aa-956e-7ec24b4d93bf,3259507,< 1 year,Home Mortgage
cf7f4bdb-0428-40dd-a908-76c644fe2321,988988,6 years,Rent
aca8793f-0123-4c6b-8310-6da17d62768f,,< 1 year,Rent
afac53a4-f2a2-4b37-9a23-00efececd297,,6 years,Home Mortgage
afac3559-db8b-418f-8ae2-da14e07a77fb,1204752,10+ years,Home Mortgage
b5d79ee4-3537-46e0-ba3a-fdc29724da5d,663537,10+ years,Home Mortgage
0395da4a-3f00-4e69-ad6a-e52f3e5f32bc,815442,< 1 year,Home Mortgage
b1e58602-25d5-4557-8aba-955097b1c9fe,1600674,10+ years,Rent
f6dc9eed-b24b-4d98-84bf-f942e56d2081,1779369,10+ years,Rent
57e420f7-6ecf-441a-ac9c-bbd34d2a20fb,1450422,3 years,Rent
550029f6-7039-4221-9dbd-e5aea8272bb6,1345428,7 years,Home Mortgage
c231b279-df6d-4c2f-84c8-cb4bdd2d447a,996322,4 years,Own Home
82be39f2-230e-4520-9cbc-2bf78be62105,,2 years,Own Home
8a77a9f3-b730-4db7-992c-d97a8107a9bf,1733598,1 year,Home Mortgage
ecb8d0b6-0103-4b9b-a86b-9b9917227dbd,1158696,10+ years,Home Mortgage
e2bea204-cdbe-4b77-a191-109e4b87561c,1347822,3 years,Home Mortgage
c9602e59-0637-4eb1-8424-0306a9fb6f2c,1740305,< 1 year,Home Mortgage
e6030f2d-ea06-4596-b9ba-3375043243c3,,10+ years,Own Home
f6f6026f-3b61-4c79-a6d6-2dab904e7fee,,10+ years,Home Mortgage
c716f2b0-d5d1-45cd-9cfd-b0ffe904aae5,906338,7 years,Home Mortgage
a169cb99-2106-4f63-9496-b9e2f1304637,879852,n/a,Rent
3676f988-7cd8-4d9c-8776-40e93d0d3e38,4706300,10+ years,Own Home
0cd171f8-0165-412a-96ff-489ea97675c7,1321621,2 years,Home Mortgage
643221ab-e3e3-4897-aaa3-f1fd8870c74e,1045703,10+ years,Rent
a5c89fa5-6683-491f-9fb9-973287da8b23,584193,3 years,Rent
0733a849-145e-42a6-b0d4-22284d70823f,842935,7 years,Rent
35b109bc-f521-462f-b16c-4ba79da3e4fd,519612,4 years,Home Mortgage
7dbb1cdd-44d1-44fb-824e-0ae4feac0baf,347054,5 years,Rent
c7ab4300-094f-4b4d-a570-db1d65e12b1b,1722825,7 years,Rent
d3e211f8-401d-415d-853b-f7140ec50caf,1568279,8 years,Home Mortgage
52428bb9-dd1e-481b-8980-d47d0c174eb8,6783228,10+ years,Home Mortgage
10e718af-dd39-4ccf-9983-8b15769402ad,1043537,2 years,Rent
653af5f9-7501-4c3f-a212-5fbffd650c31,843125,10+ years,Rent
4fccfc51-59d8-4a0b-a176-04b4cc516060,1683495,3 years,Rent
40af9928-2209-4dfc-926c-03749f59a25e,569430,5 years,Rent
84668f9c-1eae-47c8-8936-6c609805945d,578094,5 years,Rent
10bbf176-d8da-4789-9f7e-ed4bcc023c9d,1167930,2 years,Home Mortgage
3ac7447b-6ba8-412a-b705-22705618d7c1,831345,10+ years,Rent
7b99ecca-f3bf-4b01-a21a-88f99dfeab9a,,3 years,Rent
0104a2ab-3329-4613-9cc6-8fd52586bbd5,1042074,2 years,Rent
d182814a-126c-436b-aecc-175b03a2face,1362053,< 1 year,Rent
c4604d2e-3bcb-4e91-8ad1-d2129a55dfcf,2837745,10+ years,Home Mortgage
6fbcc305-801f-4693-b36d-b8e069574ffa,1005708,3 years,Rent
